ANNO,CODICE ATS RESIDENZA,DESCRIZIONE ATS RESIDENZA,COORDINATA GEOGRAFICA X,COORDINATA GEOGRAFICA Y,POSIZIONE ATS,CODICE_ACC_DI_DIAGNOSI,DESCRIZIONE ACC DI DIAGNOSI,TASSO RICOVERI STESSA ATS,TASSO RICOVERI ALTRA ATS
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),220,IPOSSIA INTRAUTERINA E ASFISSIA ALLA NASCITA,0.02,0.00
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),89,CECITA' E DIFETTI VISIVI,0.01,0.02
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),6,EPATITE,0.06,0.01
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),259,"CODICI RESIDUI, NON CLASSIFICATI",1.01,0.35
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),241,AVVELENAMENTO DA SOSTANZE PSICOTROPE,0.07,0.00
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),24,TUMORI MALIGNI DELLA MAMMELLA,1.01,0.25
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),661,DISTURBI MENTALI DOVUTI AD ABUSO DI DROGHE,0.09,0.03
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),130,"PLEURITE, PNEUMOTORACE, COLLASSO POLMONARE",0.44,0.01
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),171,DISORDINI MESTRUALI,0.00,0.14
2016,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),118,"FLEBITE, TROMBOFLEBITE E TROMBOEMBOLIA",0.18,0.02
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),43,TUMORI MALIGNI SENZA INDICAZIONE DELLA SEDE,0.03,0.00
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),173,PATOLOGIE MENOPAUSALI,0.00,0.05
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),226,FRATTURA DEL COLLO DEL FEMORE,0.00,1.91
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),89,CECITA' E DIFETTI VISIVI,0.00,0.05
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),177,ABORTO SPONTANEO,0.00,0.40
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),112,ISCHEMIA CEREBRALE TRANSITORIA,0.35,0.01
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),184,MINACCIA O TRAVAGLIO DI PARTO PRECOCE,0.00,0.44
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),234,SCHIACCIAMENTO O TRAUMATISMO INTERNO,0.00,0.25
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),651,"ANSIA, DISTURBI SOMATOFORMI, DISSOCIATIVI E DELLA PERSONALITA'",0.05,0.03
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),155,ALTRI DISTURBI GASTROINTESTINALI,0.52,0.03
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),88,GLAUCOMA,0.07,0.07
2013,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),202,ARTRITE REUMATOIDE E ALTRE MALATTIE CORRELATE,0.00,0.05
2013,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),128,ASMA,0.00,0.18
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),198,ALTRE CONDIZIONI INFIAMMATORIE DELLA CUTE,0.04,0.02
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),106,ARITMIE CARDIACHE,0.00,1.97
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),21,TUMORI MALIGNI DELLE OSSA E DEL TESSUTO CONNETTIVO,0.03,0.06
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),659,SCHIZOFRENIA E DISTURBI CORRELATI,0.00,0.98
2013,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),118,"FLEBITE, TROMBOFLEBITE E TROMBOEMBOLIA",0.00,0.28
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),206,OSTEOPOROSI,0.00,0.03
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),660,DISTURBI MENTALI DOVUTI AD ABUSO DI ALCOOL,0.30,0.03
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),177,ABORTO SPONTANEO,0.11,0.01
2019,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),24,TUMORI MALIGNI DELLA MAMMELLA,1.14,0.26
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),118,"FLEBITE, TROMBOFLEBITE E TROMBOEMBOLIA",0.11,0.01
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),121,ALTRE MALATTIE DELLE VENE E DEI VASI LINFATICI,0.00,0.53
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),670,ALTRI DISTURBI,0.00,0.26
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),228,FRATTURE DEL CRANIO E DELLA FACCIA,0.00,0.32
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),131,"INSUFFICIENZA RESPIRATORIA, ARRESTO RESPIRATORIO (ADULTI)",1.32,0.22
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),114,ATEROSCLEROSI DELLE ARTERIE PERIFERICHE E VISCERALI,0.00,0.61
2016,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),110,OCCLUSIONE O STENOSI DELLE ARTERIE PRECEREBRALI,0.31,0.03
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),61,ANEMIA A CELLULE FALCIFORMI,0.03,0.00
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),650,DISTURBI DI ADATTAMENTO,0.00,0.03
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),34,TUMORI MALIGNI DI ALTRI ORGANI URINARI,0.00,0.06
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),24,TUMORI MALIGNI DELLA MAMMELLA,0.92,0.38
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),120,EMORROIDI,0.53,0.08
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),45,CHEMIOTERAPIA E RADIOTERAPIA,0.00,1.90
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),156,"NEFRITE, SINDROME NEFROSICA E SCLEROSI RENALE",0.00,0.10
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),102,DOLORE TORACICO NON SPECIFICO,0.76,0.00
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),238,COMPLICAZIONI DI INTERVENTI CHIRURGICI O DI CURE MEDICHE,0.00,1.61
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),157,INSUFFICIENZA RENALE ACUTA O NON SPECIFICATA,0.00,0.60
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),178,ABORTO INDOTTO,0.00,1.50
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),258,ALTRE RICERCHE PER CONDIZIONI MORBOSE SOSPETTE (ESCLUSI I DISTURBI MENTALI O LE MALATTIE INFETTIVE),0.21,0.03
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),40,MIELOMA MULTIPLO,0.06,0.04
2014,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),56,FIBROSI CISTICA,0.00,0.04
2018,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),195,ALTRE COMPLICANZE DEL PARTO E DEL PUERPERIO CHE COMPORTANO UN TRATTAMENTO DELLA MADRE,0.61,0.17
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),112,ISCHEMIA CEREBRALE TRANSITORIA,0.00,0.37
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),200,ALTRI DISTURBI CUTANEI,0.00,0.21
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),147,MALATTIE DEL RETTO E DELL'ANO,0.42,0.13
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),215,ANOMALIE CONGENITE DELL'APPARATO GENITOURINARIO,0.24,0.02
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),193,TRAUMA DEL PERINEO E DELLA VULVA NEL CORSO DEL PARTO,0.00,0.76
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),171,DISORDINI MESTRUALI,0.00,0.19
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),93,SINDROMI VERTIGINOSE ED ALTRI DISTURBI DEL SISTEMA VESTIBOLARE,0.11,0.05
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),87,"DISTACCO E ROTTURE DELLA RETINA, OCCLUSIONE VASCOLARE E RETINOPATIA",0.00,0.49
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),124,TONSILLITE ACUTA E CRONICA,0.00,1.28
2013,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),10,VACCINAZIONI ED ESAMI PER L'INDIVIDUAZIONE DI MALATTIE INFETTIVE,0.00,0.01
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),23,ALTRI TUMORI MALIGNI NON EPITELIALI DELLA CUTE,0.43,0.05
2012,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),213,ANOMALIE CONGENITE DEL CUORE E DEL SISTEMA CIRCOLATORIO,0.00,0.21
2013,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),46,TUMORI BENIGNI DELL'UTERO,0.00,0.73
2017,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),184,MINACCIA O TRAVAGLIO DI PARTO PRECOCE,0.32,0.04
2017,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),194,PARTO CON APPLICAZIONE DI FORCIPE,0.18,0.01
2013,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),176,MISURE CONTRACCETTIVE E PROCREATIVE,0.00,0.09
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),106,ARITMIE CARDIACHE,1.22,0.60
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),27,TUMORI MALIGNI DELL'OVAIO,0.10,0.04
2015,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),46,TUMORI BENIGNI DELL'UTERO,0.00,0.60
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),10,VACCINAZIONI ED ESAMI PER L'INDIVIDUAZIONE DI MALATTIE INFETTIVE,0.01,0.00
2013,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),112,ISCHEMIA CEREBRALE TRANSITORIA,0.00,0.38
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),660,DISTURBI MENTALI DOVUTI AD ABUSO DI ALCOOL,0.15,0.10
2018,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),151,ALTRE MALATTIE EPATICHE,0.39,0.04
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),197,INFEZIONI DELLA CUTE E DEL TESSUTO SOTTOCUTANEO,0.00,0.66
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),194,PARTO CON APPLICAZIONE DI FORCIPE,0.12,0.00
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),85,"COMA, STUPORE E DANNO ENCEFALICO",0.00,0.17
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),237,"COMPLICAZIONI DI DISPOSITIVI, IMPIANTI E INNESTI",0.47,0.48
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),241,AVVELENAMENTO DA SOSTANZE PSICOTROPE,0.00,0.02
2012,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),103,MALATTIA CARDIOPOLMONARE,0.00,0.43
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),33,TUMORI MALIGNI DEL RENE E DELLA PELVI RENALE,0.00,0.24
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),45,CHEMIOTERAPIA E RADIOTERAPIA,1.19,0.14
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),223,TRAUMI OSTETRICI,0.00,0.01
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),653,"DELIRIUM, DEMENTIA, AMNESIA E ALTRI DISTURBI COGNITIVI",0.52,0.01
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),153,EMORRAGIA GASTROINTESTINALE,0.48,0.01
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),248,GANGRENA,0.10,0.02
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),169,ENDOMETRIOSI,0.12,0.03
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),88,GLAUCOMA,0.10,0.03
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),218,NATI VIVI SANI,0.12,0.03
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),250,NAUSEA E VOMITO,0.00,0.02
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),80,SCLEROSI MULTIPLA,0.00,0.14
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),184,MINACCIA O TRAVAGLIO DI PARTO PRECOCE,0.00,0.30
2019,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),23,ALTRI TUMORI MALIGNI NON EPITELIALI DELLA CUTE,0.55,0.42
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),134,ALTRE MALATTIE DELLE VIE RESPIRATORIE SUPERIORI,1.33,0.27
2018,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),189,PREGRESSO PARTO CESAREO,0.76,0.02
2019,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),661,DISTURBI MENTALI DOVUTI AD ABUSO DI DROGHE,0.08,0.05
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),179,COMPLICAZIONI SUCCESSIVE AD ABORTO,0.02,0.00
2018,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),209,ALTRE DEFORMAZIONI ACQUISITE,0.07,0.09
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),41,TUMORI MALIGNI PRIMITIVI DI ALTRE E MAL DEFINITE SEDI,0.00,0.14
2012,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),211,ALTRE MALATTIE DEL TESSUTO CONNETTIVO,0.00,5.06
2019,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),254,"CURE RIABILITATIVE, COLLOCAZIONE DI PROTESI E SISTEMAZIONE DI DISPOSITIVI",0.12,0.07
2012,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),123,INFLUENZA,0.00,0.02
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),198,ALTRE CONDIZIONI INFIAMMATORIE DELLA CUTE,0.00,0.08
2015,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),233,TRAUMATISMO INTRACRANICO,0.00,0.77
2013,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),171,DISORDINI MESTRUALI,0.00,0.11
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),55,DISORDINI DEI LIQUIDI E DEGLI ELETTROLITI,0.00,0.36
2018,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),178,ABORTO INDOTTO,0.98,0.14
2014,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),258,ALTRE RICERCHE PER CONDIZIONI MORBOSE SOSPETTE (ESCLUSI I DISTURBI MENTALI O LE MALATTIE INFETTIVE),0.00,0.07
2019,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),241,AVVELENAMENTO DA SOSTANZE PSICOTROPE,0.01,0.00
2018,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),136,DISTURBI DEI DENTI E DELLE MASCELLE,0.07,0.20
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),95,ALTRI DISTURBI DEL SISTEMA NERVOSO,0.56,0.50
2019,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),8,"ALTRE INFEZIONI, INCLUSE LE PARASSITARIE",0.10,0.02
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),9,MALATTIE SESSUALMENTE TRASMESSE (ESCLUSO HIV O EPATITE),0.00,0.00
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),78,ALTRE INFEZIONI DEL SISTEMA NERVOSO CENTRALE E POLIOMELITE,0.00,0.03
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),92,OTITE MEDIA E CONDIZIONI CORRELATE,0.25,0.03
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),42,TUMORI MALIGNI SECONDARI,0.00,1.01
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),23,ALTRI TUMORI MALIGNI NON EPITELIALI DELLA CUTE,0.00,0.57
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),204,ALTRI DISTURBI ARTICOLARI NON TRAUMATICI,0.12,0.07
2012,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),94,ALTRI DISTURBI DELL'ORECCHIO E DELL'UDITO,0.00,0.25
2016,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),28,TUMORI MALIGNI DI ALTRI ORGANI GENITALI FEMMINILI,0.05,0.00
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),21,TUMORI MALIGNI DELLE OSSA E DEL TESSUTO CONNETTIVO,0.04,0.07
2017,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),231,ALTRE FRATTURE,1.36,0.13
2015,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),61,ANEMIA A CELLULE FALCIFORMI,0.00,0.01
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),34,TUMORI MALIGNI DI ALTRI ORGANI URINARI,0.00,0.03
2012,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),127,MALATTIE POLMONARI CRONICHE OSTRUTTIVE E BRONCHIECTASIE,0.00,1.45
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),26,TUMORI MALIGNI DELLA CERVICE UTERINA,0.00,0.17
2016,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),235,"FERITE APERTE DI TESTA, COLLO E TRONCO",0.05,0.01
2016,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),242,AVVELENAMENTO DA ALTRI FARMACI E MEDICAMENTI,0.07,0.01
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),217,ALTRE ANOMALIE CONGENITE,0.00,0.57
2015,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),184,MINACCIA O TRAVAGLIO DI PARTO PRECOCE,0.00,0.25
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),172,CISTI OVARICA,0.00,0.26
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),165,CONDIZIONI INFIAMMATORIE DEGLI ORGANI GENITALI MASCHILI,0.00,0.44
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),204,ALTRI DISTURBI ARTICOLARI NON TRAUMATICI,0.00,0.37
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),243,AVVELENAMENTO DA SOSTANZE NON MEDICAMENTOSE,0.03,0.00
2013,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),255,ACCESSO PER MOTIVI AMMINISTRATIVI/SOCIALI,0.00,0.23
2015,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),651,"ANSIA, DISTURBI SOMATOFORMI, DISSOCIATIVI E DELLA PERSONALITA'",0.00,0.13
2019,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),40,MIELOMA MULTIPLO,0.05,0.00
2014,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),185,GRAVIDANZA PROTRATTA,0.00,0.20
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),7,INFEZIONI VIRALI,0.35,0.05
2014,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),189,PREGRESSO PARTO CESAREO,0.00,0.61
2019,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),104,ALTRE E MAL DEFINITE CARDIOPATIE,0.05,0.01
2014,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),42,TUMORI MALIGNI SECONDARI,0.00,1.00
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),57,MALATTIE DEL SISTEMA IMMUNITARIO,0.00,0.01
2017,322,ATS DELL'INSUBRIA,8.837196022,45.80802245,POINT (8.837196022 45.80802245),210,LUPUS ERITEMATOSO SISTEMICO E MALATTIE DEL TESSUTO CONNETTIVO,0.02,0.03
2015,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),49,DIABETE MELLITO SENZA MENZIONE DI COMPLICANZE,0.00,0.05
2012,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),177,ABORTO SPONTANEO,0.00,0.29
2016,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),128,ASMA,0.23,0.04
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),164,IPERPLASIA DELLA PROSTATA,0.43,0.44
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),162,ALTRE MALATTIE DELLA VESCICA E DELL'URETRA,0.00,0.28
2016,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),140,GASTRITE E DUODENITE,0.06,0.02
2014,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),222,ITTERO EMOLITICO E ITTERO PERINATALE,0.00,0.04
2013,323,ATS DELLA MONTAGNA,10.32968894,46.33431031,POINT (10.32968894 46.33431031),193,TRAUMA DEL PERINEO E DELLA VULVA NEL CORSO DEL PARTO,0.00,1.31
2017,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),237,"COMPLICAZIONI DI DISPOSITIVI, IMPIANTI E INNESTI",0.92,0.13
2017,327,ATS DELLA VAL PADANA,10.02604335,45.1439181,POINT (10.02604335 45.1439181),256,ESAME MEDICO/VALUTAZIONE,0.11,0.03
2014,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),113,POSTUMI DELLE MALATTIE CEREBROVASCOLARI,0.00,0.73
2015,326,ATS DI BRESCIA,10.25368782,45.65171815,POINT (10.25368782 45.65171815),226,FRATTURA DEL COLLO DEL FEMORE,0.00,1.92
2017,324,ATS DELLA BRIANZA,9.298423314,45.69919245,POINT (9.298423314 45.69919245),112,ISCHEMIA CEREBRALE TRANSITORIA,0.24,0.03
2015,321,ATS DELLA CITTA' METROPOLITANA DI MILANO,9.198811423,45.44410928,POINT (9.198811423 45.44410928),153,EMORRAGIA GASTROINTESTINALE,0.00,0.39
2014,328,ATS DI PAVIA,9.14034225,45.20086141,POINT (9.14034225 45.20086141),243,AVVELENAMENTO DA SOSTANZE NON MEDICAMENTOSE,0.00,0.05
2013,325,ATS DI BERGAMO,9.63853045,45.68701679,POINT (9.63853045 45.68701679),228,FRATTURE DEL CRANIO E DELLA FACCIA,0.00,0.25
